CODE_COMMUNE;NOM_COMMUNE;ID_EQUIPEMENTS;ID_ACTIVITES;NOM_ACTIVITES;NIVEAU_ACTIVITE
49266;Saint-Augustin-des-Bois;270425;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;
49266;Saint-Augustin-des-Bois;270425;2608;Randonnée équestre;Loisir - Entretien - Remise en forme
49266;Saint-Augustin-des-Bois;344196;6001;Pétanque et jeu provencal;
49267;Saint-Barthélemy-d'Anjou;66645;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;66646;2202;Bicross (BMX);Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;66646;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;66647;1101;Basket-Ball;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;67333;2601;Equitation;Compétition nationale
49267;Saint-Barthélemy-d'Anjou;67333;2603;Dressage;Compétition nationale
49267;Saint-Barthélemy-d'Anjou;67334;2601;Equitation;Compétition nationale
49267;Saint-Barthélemy-d'Anjou;67334;2603;Dressage;Compétition nationale
49267;Saint-Barthélemy-d'Anjou;67791;3602;Musculation;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;67793;3401;Gymnastique Artistique;Compétition départementale
49267;Saint-Barthélemy-d'Anjou;67794;701;Badminton, Jeu de volant;Compétition nationale
49267;Saint-Barthélemy-d'Anjou;67794;1101;Basket-Ball;Compétition départementale
49267;Saint-Barthélemy-d'Anjou;67794;2901;Football / Football en salle (Futsal);Entrainement
49267;Saint-Barthélemy-d'Anjou;67794;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Compétition nationale
49267;Saint-Barthélemy-d'Anjou;67794;4301;Judo / Jujitsu / Taà¯so;Compétition départementale
49267;Saint-Barthélemy-d'Anjou;67794;3401;Gymnastique Artistique;Compétition départementale
49267;Saint-Barthélemy-d'Anjou;68058;2402;Autres Danses;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;68058;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;68501;8001;Tennis de table;Compétition départementale
49267;Saint-Barthélemy-d'Anjou;68502;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;68502;2402;Autres Danses;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;68502;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;68503;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Compétition nationale
49267;Saint-Barthélemy-d'Anjou;68503;2901;Football / Football en salle (Futsal);Entrainement
49267;Saint-Barthélemy-d'Anjou;68504;2901;Football / Football en salle (Futsal);Compétition départementale
49267;Saint-Barthélemy-d'Anjou;68504;801;Baseball;Compétition régionale
49267;Saint-Barthélemy-d'Anjou;68505;4401;Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...;Entrainement
49267;Saint-Barthélemy-d'Anjou;68505;4301;Judo / Jujitsu / Taà¯so;Entrainement
49267;Saint-Barthélemy-d'Anjou;68506;2901;Football / Football en salle (Futsal);Compétition départementale
49267;Saint-Barthélemy-d'Anjou;70677;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;70694;1101;Basket-Ball;Scolaire
49267;Saint-Barthélemy-d'Anjou;70694;3701;Handball / Mini hand / Handball de plage;Scolaire
49267;Saint-Barthélemy-d'Anjou;70694;2901;Football / Football en salle (Futsal);Scolaire
49267;Saint-Barthélemy-d'Anjou;70695;2901;Football / Football en salle (Futsal);Compétition départementale
49267;Saint-Barthélemy-d'Anjou;70697;1101;Basket-Ball;Entrainement
49267;Saint-Barthélemy-d'Anjou;70697;701;Badminton, Jeu de volant;Entrainement
49267;Saint-Barthélemy-d'Anjou;70697;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Scolaire
49267;Saint-Barthélemy-d'Anjou;70697;7901;Tennis;Entrainement
49267;Saint-Barthélemy-d'Anjou;70697;2901;Football / Football en salle (Futsal);Entrainement
49267;Saint-Barthélemy-d'Anjou;70697;501;Saut;Entrainement
49267;Saint-Barthélemy-d'Anjou;70770;7204;Boules traditionnelles;Compétition départementale
49267;Saint-Barthélemy-d'Anjou;71632;2901;Football / Football en salle (Futsal);Compétition départementale
49267;Saint-Barthélemy-d'Anjou;71634;1101;Basket-Ball;Compétition régionale
49267;Saint-Barthélemy-d'Anjou;71634;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Scolaire
49267;Saint-Barthélemy-d'Anjou;71634;2901;Football / Football en salle (Futsal);Entrainement
49267;Saint-Barthélemy-d'Anjou;71964;7204;Boules traditionnelles;Compétition départementale
49267;Saint-Barthélemy-d'Anjou;71964;1201;Billard (Franà§ais (carambole),Snooker,Anglais,Américain);Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;175090;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;175096;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;175096;3701;Handball / Mini hand / Handball de plage;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;175096;1101;Basket-Ball;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;175102;701;Badminton, Jeu de volant;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;175102;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;175109;7901;Tennis;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;180957;501;Saut;Compétition régionale
49267;Saint-Barthélemy-d'Anjou;180957;503;Course sur piste;Compétition régionale
49267;Saint-Barthélemy-d'Anjou;180957;502;Lancer;Compétition régionale
49267;Saint-Barthélemy-d'Anjou;180967;5206;Baignade loisirs;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;180972;5206;Baignade loisirs;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;180980;5206;Baignade loisirs;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;180980;5201;Natation course sportive;
49267;Saint-Barthélemy-d'Anjou;180980;2804;Plongée subaquatique (Plongée libre);Entrainement
49267;Saint-Barthélemy-d'Anjou;181000;3701;Handball / Mini hand / Handball de plage;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181000;1101;Basket-Ball;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181000;701;Badminton, Jeu de volant;
49267;Saint-Barthélemy-d'Anjou;181000;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181013;7901;Tennis;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181072;7901;Tennis;Compétition nationale
49267;Saint-Barthélemy-d'Anjou;181081;7901;Tennis;Compétition nationale
49267;Saint-Barthélemy-d'Anjou;181086;7901;Tennis;Entrainement
49267;Saint-Barthélemy-d'Anjou;181093;7901;Tennis;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181256;1101;Basket-Ball;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181259;1101;Basket-Ball;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181285;2604;Saut d'obstacle;Compétition nationale
49267;Saint-Barthélemy-d'Anjou;181287;2601;Equitation;Entrainement
49267;Saint-Barthélemy-d'Anjou;181297;504;Cross country;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181297;506;Marche;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181302;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181305;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181323;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181372;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181386;1101;Basket-Ball;Scolaire
49267;Saint-Barthélemy-d'Anjou;181386;2901;Football / Football en salle (Futsal);Scolaire
49267;Saint-Barthélemy-d'Anjou;181386;3701;Handball / Mini hand / Handball de plage;Scolaire
49267;Saint-Barthélemy-d'Anjou;181386;701;Badminton, Jeu de volant;Scolaire
49267;Saint-Barthélemy-d'Anjou;181412;2804;Plongée subaquatique (Plongée libre);Entrainement
49267;Saint-Barthélemy-d'Anjou;181412;2802;Pêche sous marine;Entrainement
49267;Saint-Barthélemy-d'Anjou;181412;2805;Orientation subaquatique;Entrainement
49267;Saint-Barthélemy-d'Anjou;181412;2807;Plongée d'exploration / Photographie subaquatique;Entrainement
49267;Saint-Barthélemy-d'Anjou;181421;1101;Basket-Ball;Scolaire
49267;Saint-Barthélemy-d'Anjou;181430;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181437;1101;Basket-Ball;Scolaire
49267;Saint-Barthélemy-d'Anjou;181437;3701;Handball / Mini hand / Handball de plage;Scolaire
49267;Saint-Barthélemy-d'Anjou;181437;2901;Football / Football en salle (Futsal);Scolaire
49267;Saint-Barthélemy-d'Anjou;181450;1101;Basket-Ball;Scolaire
49267;Saint-Barthélemy-d'Anjou;181455;3701;Handball / Mini hand / Handball de plage;Scolaire
49267;Saint-Barthélemy-d'Anjou;181455;2901;Football / Football en salle (Futsal);Scolaire
49267;Saint-Barthélemy-d'Anjou;181502;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181502;1101;Basket-Ball;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181502;3701;Handball / Mini hand / Handball de plage;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;181529;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;230743;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;230743;3602;Musculation;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;231019;1101;Basket-Ball;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;231019;701;Badminton, Jeu de volant;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;231019;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;231019;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352535;2901;Football / Football en salle (Futsal);Compétition départementale
49267;Saint-Barthélemy-d'Anjou;352536;1101;Basket-Ball;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352536;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352536;3701;Handball / Mini hand / Handball de plage;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352549;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352549;2402;Autres Danses;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352549;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352549;7801;Tai chi chuan / Chi gong;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352551;7801;Tai chi chuan / Chi gong;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352551;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352551;2402;Autres Danses;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352551;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352552;6001;Pétanque et jeu provencal;Entrainement
49267;Saint-Barthélemy-d'Anjou;352553;6001;Pétanque et jeu provencal;Entrainement
49267;Saint-Barthélemy-d'Anjou;352554;6001;Pétanque et jeu provencal;Entrainement
49267;Saint-Barthélemy-d'Anjou;352555;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352583;5206;Baignade loisirs;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352584;5208;Aquagym;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352584;5206;Baignade loisirs;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352584;5201;Natation course sportive;Entrainement
49267;Saint-Barthélemy-d'Anjou;352652;3602;Musculation;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352652;8001;Tennis de table;Loisir - Entretien - Remise en forme
49267;Saint-Barthélemy-d'Anjou;352909;2601;Equitation;Entrainement
49267;Saint-Barthélemy-d'Anjou;352910;2603;Dressage;Compétition nationale
49267;Saint-Barthélemy-d'Anjou;352910;2601;Equitation;Compétition nationale
49268;Sainte-Christine;69040;1101;Basket-Ball;
49268;Sainte-Christine;69040;7901;Tennis;
49268;Sainte-Christine;69040;701;Badminton, Jeu de volant;
49268;Sainte-Christine;69040;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
49268;Sainte-Christine;69040;8001;Tennis de table;
49268;Sainte-Christine;69040;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;
49268;Sainte-Christine;70875;2901;Football / Football en salle (Futsal);
49268;Sainte-Christine;182338;7203;Sports boules;
49268;Sainte-Christine;182343;2901;Football / Football en salle (Futsal);Entrainement
49268;Sainte-Christine;270487;6201;Randonnée pédestre;
49269;Saint-Christophe-du-Bois;67563;3401;Gymnastique Artistique;
49269;Saint-Christophe-du-Bois;67563;3402;Gymnastique Rythmique;
49269;Saint-Christophe-du-Bois;67563;3404;Expression gymnique;
49269;Saint-Christophe-du-Bois;67563;701;Badminton, Jeu de volant;
49269;Saint-Christophe-du-Bois;67563;7901;Tennis;
49269;Saint-Christophe-du-Bois;67563;1101;Basket-Ball;
49269;Saint-Christophe-du-Bois;67563;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;
49269;Saint-Christophe-du-Bois;67564;7901;Tennis;
49269;Saint-Christophe-du-Bois;70682;7102;Karting;
49269;Saint-Christophe-du-Bois;70929;2901;Football / Football en salle (Futsal);
49269;Saint-Christophe-du-Bois;73835;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
49269;Saint-Christophe-du-Bois;182257;1101;Basket-Ball;
49269;Saint-Christophe-du-Bois;182257;7901;Tennis;
49269;Saint-Christophe-du-Bois;182262;6001;Pétanque et jeu provencal;
49269;Saint-Christophe-du-Bois;182265;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
49269;Saint-Christophe-du-Bois;182280;2901;Football / Football en salle (Futsal);
49269;Saint-Christophe-du-Bois;182286;1101;Basket-Ball;Scolaire
49269;Saint-Christophe-du-Bois;182286;3701;Handball / Mini hand / Handball de plage;Scolaire
49269;Saint-Christophe-du-Bois;182286;2901;Football / Football en salle (Futsal);Scolaire
49269;Saint-Christophe-du-Bois;182300;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
49269;Saint-Christophe-du-Bois;182317;3302;Swing;
49269;Saint-Christophe-du-Bois;182317;3301;Golf;
49269;Saint-Christophe-du-Bois;182317;3303;Crocket;
49269;Saint-Christophe-du-Bois;182324;2604;Saut d'obstacle;
49269;Saint-Christophe-du-Bois;182324;2601;Equitation;
49269;Saint-Christophe-du-Bois;182324;2602;Concours complet;
49269;Saint-Christophe-du-Bois;182324;2610;Equitation western / Equitation camarguaise;
49269;Saint-Christophe-du-Bois;277376;2901;Football / Football en salle (Futsal);
49271;Saint-Clément-de-la-Place;68704;7204;Boules traditionnelles;Compétition départementale
49271;Saint-Clément-de-la-Place;73171;1101;Basket-Ball;
49271;Saint-Clément-de-la-Place;73171;7901;Tennis;
49271;Saint-Clément-de-la-Place;73171;3701;Handball / Mini hand / Handball de plage;
49271;Saint-Clément-de-la-Place;73171;701;Badminton, Jeu de volant;Loisir - Entretien - Remise en forme
49271;Saint-Clément-de-la-Place;73172;7901;Tennis;
49271;Saint-Clément-de-la-Place;182365;1101;Basket-Ball;Loisir - Entretien - Remise en forme
49271;Saint-Clément-de-la-Place;182365;3701;Handball / Mini hand / Handball de plage;Loisir - Entretien - Remise en forme
49271;Saint-Clément-de-la-Place;182370;2901;Football / Football en salle (Futsal);Entrainement
49271;Saint-Clément-de-la-Place;182373;2901;Football / Football en salle (Futsal);
49271;Saint-Clément-de-la-Place;182378;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
49271;Saint-Clément-de-la-Place;182378;2402;Autres Danses;Loisir - Entretien - Remise en forme
49271;Saint-Clément-de-la-Place;182378;3404;Expression gymnique;
49271;Saint-Clément-de-la-Place;182387;1101;Basket-Ball;Scolaire
49271;Saint-Clément-de-la-Place;307437;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
49271;Saint-Clément-de-la-Place;344360;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
49271;Saint-Clément-de-la-Place;344361;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
49271;Saint-Clément-de-la-Place;347932;2603;Dressage;Entrainement
49271;Saint-Clément-de-la-Place;347938;2601;Equitation;Entrainement
49271;Saint-Clément-de-la-Place;348007;2603;Dressage;Entrainement
49271;Saint-Clément-de-la-Place;348008;2603;Dressage;Entrainement
49271;Saint-Clément-de-la-Place;348010;2609;Course sur le plat;Entrainement
49272;Saint-Clément-des-Levées;66486;6001;Pétanque et jeu provencal;
49272;Saint-Clément-des-Levées;71965;7204;Boules traditionnelles;Compétition départementale
49272;Saint-Clément-des-Levées;73166;2901;Football / Football en salle (Futsal);
49272;Saint-Clément-des-Levées;73166;6401;Rugby à  15 / Rugby à  7;Entrainement
49272;Saint-Clément-des-Levées;190528;7901;Tennis;Loisir - Entretien - Remise en forme
49272;Saint-Clément-des-Levées;190544;1101;Basket-Ball;Loisir - Entretien - Remise en forme
49272;Saint-Clément-des-Levées;190574;4802;Escalade;Scolaire
49272;Saint-Clément-des-Levées;190589;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
49272;Saint-Clément-des-Levées;190589;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
49272;Saint-Clément-des-Levées;295382;1701;Canoë de randonnée;Loisir - Entretien - Remise en forme
49272;Saint-Clément-des-Levées;295383;8502;Dériveur / Multicoques / Courses océaniques / au large / Voile modà¨le / traditionnelle /match racing;Loisir - Entretien - Remise en forme
49272;Saint-Clément-des-Levées;314563;6001;Pétanque et jeu provencal;Entrainement
49273;Saint-Crespin-sur-Moine;71955;7901;Tennis;Loisir - Entretien - Remise en forme
49273;Saint-Crespin-sur-Moine;71955;1101;Basket-Ball;Compétition départementale
49273;Saint-Crespin-sur-Moine;71955;3701;Handball / Mini hand / Handball de plage;Loisir - Entretien - Remise en forme
49273;Saint-Crespin-sur-Moine;71955;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
49273;Saint-Crespin-sur-Moine;71955;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
49273;Saint-Crespin-sur-Moine;71955;701;Badminton, Jeu de volant;Loisir - Entretien - Remise en forme
49273;Saint-Crespin-sur-Moine;71955;8001;Tennis de table;Loisir - Entretien - Remise en forme
49273;Saint-Crespin-sur-Moine;71956;2901;Football / Football en salle (Futsal);
49273;Saint-Crespin-sur-Moine;182423;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
49273;Saint-Crespin-sur-Moine;182436;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
49273;Saint-Crespin-sur-Moine;182442;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
49273;Saint-Crespin-sur-Moine;270549;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;
49273;Saint-Crespin-sur-Moine;347008;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
49274;Saint-Cyr-en-Bourg;70102;2901;Football / Football en salle (Futsal);Compétition départementale
49274;Saint-Cyr-en-Bourg;70103;8001;Tennis de table;Compétition départementale
49274;Saint-Cyr-en-Bourg;70103;4401;Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...;Compétition départementale
49274;Saint-Cyr-en-Bourg;70103;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
49274;Saint-Cyr-en-Bourg;70103;2402;Autres Danses;Loisir - Entretien - Remise en forme
49274;Saint-Cyr-en-Bourg;70104;7901;Tennis;Non défini
49274;Saint-Cyr-en-Bourg;70105;1101;Basket-Ball;
49274;Saint-Cyr-en-Bourg;70105;7901;Tennis;Compétition départementale
49274;Saint-Cyr-en-Bourg;70105;4802;Escalade;
49274;Saint-Cyr-en-Bourg;70105;701;Badminton, Jeu de volant;
49274;Saint-Cyr-en-Bourg;70105;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;
49274;Saint-Cyr-en-Bourg;70105;8001;Tennis de table;Compétition départementale
49274;Saint-Cyr-en-Bourg;70404;7204;Boules traditionnelles;Compétition départementale
49274;Saint-Cyr-en-Bourg;70404;1201;Billard (Franà§ais (carambole),Snooker,Anglais,Américain);Loisir - Entretien - Remise en forme
49274;Saint-Cyr-en-Bourg;182467;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
49274;Saint-Cyr-en-Bourg;182476;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Loisir - Entretien - Remise en forme
49274;Saint-Cyr-en-Bourg;182476;2202;Bicross (BMX);Loisir - Entretien - Remise en forme
49274;Saint-Cyr-en-Bourg;182499;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
49274;Saint-Cyr-en-Bourg;182503;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
49274;Saint-Cyr-en-Bourg;280557;4802;Escalade;Loisir - Entretien - Remise en forme
49274;Saint-Cyr-en-Bourg;345399;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
49274;Saint-Cyr-en-Bourg;345401;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
49274;Saint-Cyr-en-Bourg;345402;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
49276;Saint-Florent-le-Vieil;69129;1101;Basket-Ball;Scolaire
49276;Saint-Florent-le-Vieil;69129;3701;Handball / Mini hand / Handball de plage;Scolaire
49276;Saint-Florent-le-Vieil;71030;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
49276;Saint-Florent-le-Vieil;72042;2901;Football / Football en salle (Futsal);
49276;Saint-Florent-le-Vieil;72098;1101;Basket-Ball;
49276;Saint-Florent-le-Vieil;72098;7901;Tennis;
49276;Saint-Florent-le-Vieil;72098;3701;Handball / Mini hand / Handball de plage;
49276;Saint-Florent-le-Vieil;72098;2901;Football / Football en salle (Futsal);
49276;Saint-Florent-le-Vieil;72098;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;
49276;Saint-Florent-le-Vieil;72098;8001;Tennis de table;
49276;Saint-Florent-le-Vieil;72099;7901;Tennis;
49276;Saint-Florent-le-Vieil;72099;701;Badminton, Jeu de volant;
49276;Saint-Florent-le-Vieil;72099;3701;Handball / Mini hand / Handball de plage;
49276;Saint-Florent-le-Vieil;72099;2901;Football / Football en salle (Futsal);
49276;Saint-Florent-le-Vieil;72099;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;
49276;Saint-Florent-le-Vieil;72100;7901;Tennis;
49276;Saint-Florent-le-Vieil;72101;3401;Gymnastique Artistique;
49276;Saint-Florent-le-Vieil;72263;2901;Football / Football en salle (Futsal);
49276;Saint-Florent-le-Vieil;72455;1101;Basket-Ball;Scolaire
49276;Saint-Florent-le-Vieil;72455;2901;Football / Football en salle (Futsal);
49276;Saint-Florent-le-Vieil;186107;3403;Gymnastique Aérobic;
49276;Saint-Florent-le-Vieil;186107;3404;Expression gymnique;
49276;Saint-Florent-le-Vieil;186107;4701;Lutte traditionnelle / olympique libre / olympique gréco-romaine /  bretonne / féminine;
49276;Saint-Florent-le-Vieil;186178;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
49276;Saint-Florent-le-Vieil;186187;6001;Pétanque et jeu provencal;
49276;Saint-Florent-le-Vieil;186193;7204;Boules traditionnelles;Compétition départementale
49276;Saint-Florent-le-Vieil;186209;2901;Football / Football en salle (Futsal);
49276;Saint-Florent-le-Vieil;186223;5206;Baignade loisirs;Loisir - Entretien - Remise en forme
49276;Saint-Florent-le-Vieil;186230;5206;Baignade loisirs;Loisir - Entretien - Remise en forme
49276;Saint-Florent-le-Vieil;186275;1101;Basket-Ball;Scolaire
49276;Saint-Florent-le-Vieil;186294;503;Course sur piste;Scolaire
49276;Saint-Florent-le-Vieil;186303;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
49276;Saint-Florent-le-Vieil;186303;7901;Tennis;Loisir - Entretien - Remise en forme
49276;Saint-Florent-le-Vieil;186303;1101;Basket-Ball;Loisir - Entretien - Remise en forme
49276;Saint-Florent-le-Vieil;186314;1701;Canoë de randonnée;Loisir - Entretien - Remise en forme
49276;Saint-Florent-le-Vieil;186327;1701;Canoë de randonnée;Loisir - Entretien - Remise en forme
49276;Saint-Florent-le-Vieil;186332;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
49276;Saint-Florent-le-Vieil;186334;1101;Basket-Ball;Loisir - Entretien - Remise en forme
49276;Saint-Florent-le-Vieil;186334;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
49276;Saint-Florent-le-Vieil;263755;1101;Basket-Ball;
49276;Saint-Florent-le-Vieil;263764;2901;Football / Football en salle (Futsal);
49276;Saint-Florent-le-Vieil;263779;6201;Randonnée pédestre;
49276;Saint-Florent-le-Vieil;350984;6001;Pétanque et jeu provencal;Non défini
49277;Sainte-Gemmes-d'Andigné;68393;2901;Football / Football en salle (Futsal);Compétition départementale
49277;Sainte-Gemmes-d'Andigné;68394;1101;Basket-Ball;Compétition départementale
49277;Sainte-Gemmes-d'Andigné;68394;7901;Tennis;Loisir - Entretien - Remise en forme
49277;Sainte-Gemmes-d'Andigné;68394;3701;Handball / Mini hand / Handball de plage;Scolaire
49277;Sainte-Gemmes-d'Andigné;68394;701;Badminton, Jeu de volant;Scolaire
49277;Sainte-Gemmes-d'Andigné;68394;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
49277;Sainte-Gemmes-d'Andigné;68395;2901;Football / Football en salle (Futsal);
49277;Sainte-Gemmes-d'Andigné;166318;2901;Football / Football en salle (Futsal);Compétition départementale
49277;Sainte-Gemmes-d'Andigné;191013;5208;Aquagym;Loisir - Entretien - Remise en forme
